Stimulus(Hz),S21(dB)
4.16892689269E+09,-7.43338931174E+01
4.16902690269E+09,-7.42444653282E+01
4.16912691269E+09,-7.42583977528E+01
4.16922692269E+09,-7.43313151264E+01
4.16932693269E+09,-7.43120680735E+01
4.16942694269E+09,-7.42947684361E+01
4.16952695270E+09,-7.43903295965E+01
4.16962696270E+09,-7.44625269874E+01
4.16972697270E+09,-7.44955637023E+01
4.16982698270E+09,-7.45273764301E+01
4.16992699270E+09,-7.46542401453E+01
4.17002700270E+09,-7.46526680524E+01
4.17012701270E+09,-7.46749168694E+01
4.17022702270E+09,-7.47683018155E+01
4.17032703270E+09,-7.48521160796E+01
4.17042704270E+09,-7.48311578896E+01
4.17052705271E+09,-7.48777552435E+01
4.17062706271E+09,-7.49268115331E+01
4.17072707271E+09,-7.49272872589E+01
4.17082708271E+09,-7.48896093435E+01
4.17092709271E+09,-7.48988587377E+01
4.17102710271E+09,-7.48978013518E+01
4.17112711271E+09,-7.47725411958E+01
4.17122712271E+09,-7.48060089071E+01
4.17132713271E+09,-7.47661932551E+01
4.17142714271E+09,-7.46987828885E+01
4.17152715272E+09,-7.45747848040E+01
4.17162716272E+09,-7.46122699528E+01
4.17172717272E+09,-7.45244664035E+01
4.17182718272E+09,-7.44706745212E+01
4.17192719272E+09,-7.44565308223E+01
4.17202720272E+09,-7.44460005646E+01
4.17212721272E+09,-7.43942127624E+01
4.17222722272E+09,-7.43820398433E+01
4.17232723272E+09,-7.44210759245E+01
4.17242724272E+09,-7.43823626448E+01
4.17252725273E+09,-7.43576526401E+01
4.17262726273E+09,-7.44070369899E+01
4.17272727273E+09,-7.44525680306E+01
4.17282728273E+09,-7.44300563703E+01
4.17292729273E+09,-7.44351817047E+01
4.17302730273E+09,-7.44935664097E+01
4.17312731273E+09,-7.45420259224E+01
4.17322732273E+09,-7.45971807465E+01
4.17332733273E+09,-7.45924550924E+01
4.17342734273E+09,-7.46552163551E+01
4.17352735274E+09,-7.46828862806E+01
4.17362736274E+09,-7.46880158505E+01
4.17372737274E+09,-7.47482986015E+01
4.17382738274E+09,-7.47405307087E+01
4.17392739274E+09,-7.47421710742E+01
4.17402740274E+09,-7.47489742366E+01
4.17412741274E+09,-7.47578681028E+01
4.17422742274E+09,-7.47123173528E+01
4.17432743274E+09,-7.46752347069E+01
4.17442744274E+09,-7.46736951746E+01
4.17452745275E+09,-7.46685325397E+01
4.17462746275E+09,-7.46363751251E+01
4.17472747275E+09,-7.46280489861E+01
4.17482748275E+09,-7.46412080347E+01
4.17492749275E+09,-7.45853278947E+01
4.17502750275E+09,-7.45253436410E+01
4.17512751275E+09,-7.45834647287E+01
4.17522752275E+09,-7.45060600224E+01
4.17532753275E+09,-7.44664455249E+01
4.17542754275E+09,-7.44956676930E+01
4.17552755276E+09,-7.45345710282E+01
4.17562756276E+09,-7.44625542000E+01
4.17572757276E+09,-7.44825516378E+01
4.17582758276E+09,-7.45102383694E+01
4.17592759276E+09,-7.45318998945E+01
4.17602760276E+09,-7.44872521026E+01
4.17612761276E+09,-7.45317714911E+01
4.17622762276E+09,-7.45842932144E+01
4.17632763276E+09,-7.45646994756E+01
4.17642764276E+09,-7.45824663169E+01
4.17652765277E+09,-7.46410145198E+01
4.17662766277E+09,-7.45985243651E+01
4.17672767277E+09,-7.46202518706E+01
4.17682768277E+09,-7.46435378908E+01
4.17692769277E+09,-7.46593252294E+01
4.17702770277E+09,-7.45758896935E+01
4.17712771277E+09,-7.46287601431E+01
4.17722772277E+09,-7.46619548770E+01
4.17732773277E+09,-7.46605488492E+01
4.17742774277E+09,-7.46216051253E+01
4.17752775278E+09,-7.46643697312E+01
4.17762776278E+09,-7.46071768971E+01
4.17772777278E+09,-7.45644731401E+01
4.17782778278E+09,-7.45648828552E+01
4.17792779278E+09,-7.46135279974E+01
4.17802780278E+09,-7.45862239457E+01
4.17812781278E+09,-7.45229487797E+01
4.17822782278E+09,-7.45697712612E+01
4.17832783278E+09,-7.45870328893E+01
4.17842784278E+09,-7.45515473359E+01
4.17852785279E+09,-7.45412131402E+01
4.17862786279E+09,-7.45927139182E+01
4.17872787279E+09,-7.45980197113E+01
4.17882788279E+09,-7.45368051151E+01
4.17892789279E+09,-7.45751073850E+01
4.17902790279E+09,-7.46140012335E+01
4.17912791279E+09,-7.45596775282E+01
4.17922792279E+09,-7.45556939198E+01
4.17932793279E+09,-7.46066116747E+01
4.17942794279E+09,-7.46032609951E+01
4.17952795280E+09,-7.45717762518E+01
4.17962796280E+09,-7.46283617334E+01
4.17972797280E+09,-7.46172803638E+01
4.17982798280E+09,-7.46270221140E+01
4.17992799280E+09,-7.45987074764E+01
4.18002800280E+09,-7.46405913332E+01
4.18012801280E+09,-7.46145520702E+01
4.18022802280E+09,-7.46283509242E+01
4.18032803280E+09,-7.46054175210E+01
4.18042804280E+09,-7.46396167908E+01
4.18052805281E+09,-7.45731115822E+01
4.18062806281E+09,-7.45384744016E+01
4.18072807281E+09,-7.46365425942E+01
4.18082808281E+09,-7.46142993319E+01
4.18092809281E+09,-7.46322778420E+01
4.18102810281E+09,-7.46176037741E+01
4.18112811281E+09,-7.46277390927E+01
4.18122812281E+09,-7.46397038700E+01
4.18132813281E+09,-7.46153981265E+01
4.18142814281E+09,-7.46327704437E+01
4.18152815282E+09,-7.46430277147E+01
4.18162816282E+09,-7.46214756375E+01
4.18172817282E+09,-7.46847046829E+01
4.18182818282E+09,-7.47233613749E+01
4.18192819282E+09,-7.46273549930E+01
4.18202820282E+09,-7.46383154456E+01
4.18212821282E+09,-7.47123055926E+01
4.18222822282E+09,-7.46539899473E+01
4.18232823282E+09,-7.46534484517E+01
4.18242824282E+09,-7.46389900075E+01
4.18252825283E+09,-7.46829706894E+01
4.18262826283E+09,-7.46450405793E+01
4.18272827283E+09,-7.46137227783E+01
4.18282828283E+09,-7.46371798256E+01
4.18292829283E+09,-7.46438894638E+01
4.18302830283E+09,-7.45972382479E+01
4.18312831283E+09,-7.46142072644E+01
4.18322832283E+09,-7.46415854056E+01
4.18332833283E+09,-7.46179700737E+01
4.18342834283E+09,-7.46154630197E+01
4.18352835284E+09,-7.46667897931E+01
4.18362836284E+09,-7.46349984274E+01
4.18372837284E+09,-7.46653033032E+01
4.18382838284E+09,-7.47090566632E+01
4.18392839284E+09,-7.46956931334E+01
4.18402840284E+09,-7.46938706212E+01
4.18412841284E+09,-7.47309117659E+01
4.18422842284E+09,-7.47322384922E+01
4.18432843284E+09,-7.47507482925E+01
4.18442844284E+09,-7.47408010042E+01
4.18452845285E+09,-7.47913939776E+01
4.18462846285E+09,-7.47937672917E+01
4.18472847285E+09,-7.47589447562E+01
4.18482848285E+09,-7.47359257135E+01
4.18492849285E+09,-7.48051798468E+01
4.18502850285E+09,-7.47604291149E+01
4.18512851285E+09,-7.47330966104E+01
4.18522852285E+09,-7.47667976965E+01
4.18532853285E+09,-7.47628073237E+01
4.18542854285E+09,-7.46791986627E+01
4.18552855286E+09,-7.46771437403E+01
4.18562856286E+09,-7.46946588290E+01
4.18572857286E+09,-7.46326150533E+01
4.18582858286E+09,-7.46285492485E+01
4.18592859286E+09,-7.46234222303E+01
4.18602860286E+09,-7.46060534943E+01
4.18612861286E+09,-7.45570319042E+01
4.18622862286E+09,-7.45708808091E+01
4.18632863286E+09,-7.46175513749E+01
4.18642864286E+09,-7.45485937221E+01
4.18652865287E+09,-7.45967500638E+01
4.18662866287E+09,-7.45990938669E+01
4.18672867287E+09,-7.46275473970E+01
4.18682868287E+09,-7.45910005540E+01
4.18692869287E+09,-7.46908495580E+01
4.18702870287E+09,-7.47276387985E+01
4.18712871287E+09,-7.47245138132E+01
4.18722872287E+09,-7.47793272630E+01
4.18732873287E+09,-7.48265203174E+01
4.18742874287E+09,-7.48587968920E+01
4.18752875288E+09,-7.48586213447E+01
4.18762876288E+09,-7.49240197215E+01
4.18772877288E+09,-7.49895610426E+01
4.18782878288E+09,-7.49447158537E+01
4.18792879288E+09,-7.49350544994E+01
4.18802880288E+09,-7.49647635869E+01
4.18812881288E+09,-7.49599496512E+01
4.18822882288E+09,-7.48836145326E+01
4.18832883288E+09,-7.48856404515E+01
4.18842884288E+09,-7.48231881983E+01
4.18852885289E+09,-7.47708770774E+01
4.18862886289E+09,-7.46923816044E+01
4.18872887289E+09,-7.47135669812E+01
4.18882888289E+09,-7.46222596257E+01
4.18892889289E+09,-7.45567391380E+01
4.18902890289E+09,-7.45137451278E+01
4.18912891289E+09,-7.44644279568E+01
4.18922892289E+09,-7.43975431470E+01
4.18932893289E+09,-7.43632117327E+01
4.18942894289E+09,-7.44155863749E+01
4.18952895290E+09,-7.44040342423E+01
4.18962896290E+09,-7.43800215760E+01
4.18972897290E+09,-7.43806775708E+01
4.18982898290E+09,-7.44874147008E+01
4.18992899290E+09,-7.44726022722E+01
4.19002900290E+09,-7.45023012493E+01
4.19012901290E+09,-7.46200474466E+01
4.19022902290E+09,-7.46487208768E+01
4.19032903290E+09,-7.47046040784E+01
4.19042904290E+09,-7.48201582336E+01
4.19052905291E+09,-7.49045330116E+01
4.19062906291E+09,-7.49522137756E+01
4.19072907291E+09,-7.49845790605E+01
4.19082908291E+09,-7.50985910508E+01
4.19092909291E+09,-7.51065586464E+01
4.19102910291E+09,-7.51357281526E+01
4.19112911291E+09,-7.51540009293E+01
4.19122912291E+09,-7.51498939738E+01
4.19132913291E+09,-7.51178366516E+01
4.19142914291E+09,-7.50656346046E+01
4.19152915292E+09,-7.50474301258E+01
4.19162916292E+09,-7.49441908456E+01
4.19172917292E+09,-7.48163602647E+01
4.19182918292E+09,-7.47779319215E+01
4.19192919292E+09,-7.47198860395E+01
4.19202920292E+09,-7.45746038050E+01
4.19212921292E+09,-7.45131700428E+01
4.19222922292E+09,-7.44122278924E+01
4.19232923292E+09,-7.43353391870E+01
4.19242924292E+09,-7.42179093067E+01
4.19252925293E+09,-7.42022264222E+01
4.19262926293E+09,-7.41931090713E+01
4.19272927293E+09,-7.41559573585E+01
4.19282928293E+09,-7.41285608031E+01
4.19292929293E+09,-7.42033658183E+01
4.19302930293E+09,-7.42176086828E+01
4.19312931293E+09,-7.42372046398E+01
4.19322932293E+09,-7.42979667719E+01
4.19332933293E+09,-7.44455976620E+01
4.19342934293E+09,-7.44893539097E+01
4.19352935294E+09,-7.45901153702E+01
4.19362936294E+09,-7.47587732951E+01
4.19372937294E+09,-7.48394027563E+01
4.19382938294E+09,-7.49587335453E+01
4.19392939294E+09,-7.50893774031E+01
4.19402940294E+09,-7.51883208253E+01
4.19412941294E+09,-7.52288618104E+01
4.19422942294E+09,-7.53049373644E+01
4.19432943294E+09,-7.54043785629E+01
4.19442944294E+09,-7.53729264937E+01
4.19452945295E+09,-7.53794161440E+01
4.19462946295E+09,-7.53528293061E+01
4.19472947295E+09,-7.52995891924E+01
4.19482948295E+09,-7.51258210702E+01
4.19492949295E+09,-7.50751883773E+01
4.19502950295E+09,-7.49766546794E+01
4.19512951295E+09,-7.48413539037E+01
4.19522952295E+09,-7.46213468815E+01
4.19532953295E+09,-7.45450871192E+01
4.19542954295E+09,-7.44052368638E+01
4.19552955296E+09,-7.42319024840E+01
4.19562956296E+09,-7.41090691469E+01
4.19572957296E+09,-7.41105258094E+01
4.19582958296E+09,-7.39986899363E+01
4.19592959296E+09,-7.39518728852E+01
4.19602960296E+09,-7.39841292007E+01
4.19612961296E+09,-7.39925982338E+01
4.19622962296E+09,-7.39290093262E+01
4.19632963296E+09,-7.39950415868E+01
4.19642964296E+09,-7.41175834319E+01
4.19652965297E+09,-7.41563062074E+01
4.19662966297E+09,-7.42837166448E+01
4.19672967297E+09,-7.44529791566E+01
4.19682968297E+09,-7.45826441701E+01
4.19692969297E+09,-7.47089850904E+01
4.19702970297E+09,-7.48673625673E+01
4.19712971297E+09,-7.51001570601E+01
4.19722972297E+09,-7.51839077726E+01
4.19732973297E+09,-7.53433603145E+01
4.19742974297E+09,-7.54795624039E+01
4.19752975298E+09,-7.55558227279E+01
4.19762976298E+09,-7.56027222592E+01
4.19772977298E+09,-7.56233749780E+01
4.19782978298E+09,-7.56636309775E+01
4.19792979298E+09,-7.55409920321E+01
4.19802980298E+09,-7.54106101402E+01
4.19812981298E+09,-7.53242840411E+01
4.19822982298E+09,-7.51674950984E+01
4.19832983298E+09,-7.49832295852E+01
4.19842984298E+09,-7.48733625922E+01
4.19852985299E+09,-7.46884011830E+01
4.19862986299E+09,-7.44790804586E+01
4.19872987299E+09,-7.42948410967E+01
4.19882988299E+09,-7.41766533555E+01
4.19892989299E+09,-7.40435427299E+01
4.19902990299E+09,-7.39275708220E+01
4.19912991299E+09,-7.38602869279E+01
4.19922992299E+09,-7.38180174081E+01
4.19932993299E+09,-7.37760548332E+01
4.19942994299E+09,-7.37505449591E+01
4.19952995300E+09,-7.38181245143E+01
4.19962996300E+09,-7.38465825581E+01
4.19972997300E+09,-7.38905822677E+01
4.19982998300E+09,-7.40612914300E+01
4.19992999300E+09,-7.41523520644E+01
4.20003000300E+09,-7.43201139705E+01
4.20013001300E+09,-7.44914674320E+01
4.20023002300E+09,-7.46843009138E+01
4.20033003300E+09,-7.48625744016E+01
4.20043004300E+09,-7.50069699999E+01
4.20053005301E+09,-7.52939890106E+01
4.20063006301E+09,-7.54382334391E+01
4.20073007301E+09,-7.55526709331E+01
4.20083008301E+09,-7.56710470094E+01
4.20093009301E+09,-7.57929532538E+01
4.20103010301E+09,-7.57584659656E+01
4.20113011301E+09,-7.57369606204E+01
4.20123012301E+09,-7.57138603702E+01
4.20133013301E+09,-7.55829855468E+01
4.20143014301E+09,-7.53748862000E+01
4.20153015302E+09,-7.52520270110E+01
4.20163016302E+09,-7.50571447867E+01
4.20173017302E+09,-7.48568306031E+01
4.20183018302E+09,-7.46247540023E+01
4.20193019302E+09,-7.44881681995E+01
4.20203020302E+09,-7.43075418399E+01
4.20213021302E+09,-7.41147079597E+01
4.20223022302E+09,-7.39826526478E+01
4.20233023302E+09,-7.38930341780E+01
4.20243024302E+09,-7.37735358569E+01
4.20253025303E+09,-7.36871211565E+01
4.20263026303E+09,-7.36630146333E+01
4.20273027303E+09,-7.36890196137E+01
4.20283028303E+09,-7.36609443478E+01
4.20293029303E+09,-7.37280535311E+01
4.20303030303E+09,-7.38520054333E+01
4.20313031303E+09,-7.39269317478E+01
4.20323032303E+09,-7.40667236984E+01
4.20333033303E+09,-7.42389426584E+01
4.20343034303E+09,-7.44635006706E+01
4.20353035304E+09,-7.46222070268E+01
4.20363036304E+09,-7.48051975850E+01
4.20373037304E+09,-7.50537629812E+01
4.20383038304E+09,-7.52560553792E+01
4.20393039304E+09,-7.53820764317E+01
4.20403040304E+09,-7.55972745011E+01
4.20413041304E+09,-7.56787035800E+01
4.20423042304E+09,-7.57711794194E+01
4.20433043304E+09,-7.58003192132E+01
4.20443044304E+09,-7.57907297228E+01
4.20453045305E+09,-7.56909196645E+01
4.20463046305E+09,-7.55838711325E+01
4.20473047305E+09,-7.54673795443E+01
4.20483048305E+09,-7.52730697469E+01
4.20493049305E+09,-7.50942172822E+01
4.20503050305E+09,-7.48712328420E+01
4.20513051305E+09,-7.46858177689E+01
4.20523052305E+09,-7.44550859114E+01
4.20533053305E+09,-7.42587988047E+01
4.20543054305E+09,-7.41188916650E+01
4.20553055306E+09,-7.39774392841E+01
4.20563056306E+09,-7.38261418025E+01
4.20573057306E+09,-7.37535600185E+01
4.20583058306E+09,-7.37105700680E+01
4.20593059306E+09,-7.36240490120E+01
4.20603060306E+09,-7.36362696258E+01
4.20613061306E+09,-7.36927041337E+01
4.20623062306E+09,-7.37269341626E+01
4.20633063306E+09,-7.37940341395E+01
4.20643064306E+09,-7.39235755634E+01
4.20653065307E+09,-7.40685112505E+01
4.20663066307E+09,-7.42262803572E+01
4.20673067307E+09,-7.43167182678E+01
4.20683068307E+09,-7.45871849088E+01
4.20693069307E+09,-7.47637741529E+01
4.20703070307E+09,-7.49424658866E+01
4.20713071307E+09,-7.51464386969E+01
4.20723072307E+09,-7.53228577796E+01
4.20733073307E+09,-7.54564634150E+01
4.20743074307E+09,-7.55790966155E+01
4.20753075308E+09,-7.56914742751E+01
4.20763076308E+09,-7.57475949975E+01
4.20773077308E+09,-7.56616579485E+01
4.20783078308E+09,-7.56493880043E+01
4.20793079308E+09,-7.55381635447E+01
4.20803080308E+09,-7.54279474046E+01
4.20813081308E+09,-7.52786527144E+01
4.20823082308E+09,-7.50801609129E+01
4.20833083308E+09,-7.49073163073E+01
4.20843084308E+09,-7.46641472519E+01
4.20853085309E+09,-7.45123826451E+01
4.20863086309E+09,-7.44008036297E+01
4.20873087309E+09,-7.42167656230E+01
4.20883088309E+09,-7.40382152728E+01
4.20893089309E+09,-7.39544639008E+01
4.20903090309E+09,-7.38471056753E+01
4.20913091309E+09,-7.37459621633E+01
4.20923092309E+09,-7.37658270109E+01
4.20933093309E+09,-7.37844345254E+01
4.20943094309E+09,-7.37644211393E+01
4.20953095310E+09,-7.37822217802E+01
4.20963096310E+09,-7.39067657908E+01
4.20973097310E+09,-7.40010838823E+01
4.20983098310E+09,-7.40926239774E+01
4.20993099310E+09,-7.42629520907E+01
4.21003100310E+09,-7.44324355146E+01
4.21013101310E+09,-7.45575684533E+01
4.21023102310E+09,-7.47024341600E+01
4.21033103310E+09,-7.48974422726E+01
4.21043104310E+09,-7.50543302586E+01
4.21053105311E+09,-7.51656868055E+01
4.21063106311E+09,-7.53184500473E+01
4.21073107311E+09,-7.54305837465E+01
4.21083108311E+09,-7.54705159139E+01
4.21093109311E+09,-7.54990521287E+01
4.21103110311E+09,-7.55362649155E+01
4.21113111311E+09,-7.54801042570E+01
4.21123112311E+09,-7.53393703745E+01
4.21133113311E+09,-7.52880808829E+01
4.21143114311E+09,-7.51641803374E+01
4.21153115312E+09,-7.49756327865E+01
4.21163116312E+09,-7.48156477100E+01
4.21173117312E+09,-7.47238242464E+01
4.21183118312E+09,-7.45925236782E+01
4.21193119312E+09,-7.44112172254E+01
4.21203120312E+09,-7.43264253945E+01
4.21213121312E+09,-7.42603664994E+01
4.21223122312E+09,-7.40795804108E+01
4.21233123312E+09,-7.40283326705E+01
4.21243124312E+09,-7.40203360042E+01
4.21253125313E+09,-7.39554443018E+01
4.21263126313E+09,-7.39377444474E+01
4.21273127313E+09,-7.40055408391E+01
4.21283128313E+09,-7.40301934632E+01
4.21293129313E+09,-7.40584557093E+01
4.21303130313E+09,-7.41390989205E+01
4.21313131313E+09,-7.42524092000E+01
4.21323132313E+09,-7.43416774374E+01
4.21333133313E+09,-7.44395973311E+01
4.21343134313E+09,-7.46074760183E+01
4.21353135314E+09,-7.46940974047E+01
4.21363136314E+09,-7.47782020420E+01
4.21373137314E+09,-7.49365672708E+01
4.21383138314E+09,-7.50497607439E+01
4.21393139314E+09,-7.51254675855E+01
4.21403140314E+09,-7.51751678943E+01
4.21413141314E+09,-7.52501301166E+01
4.21423142314E+09,-7.52589344643E+01
4.21433143314E+09,-7.52501267746E+01
4.21443144314E+09,-7.51674983849E+01
4.21453145315E+09,-7.51646626404E+01
4.21463146315E+09,-7.50952777867E+01
4.21473147315E+09,-7.49818313548E+01
4.21483148315E+09,-7.49389044882E+01
4.21493149315E+09,-7.48246111775E+01
4.21503150315E+09,-7.46786980809E+01
4.21513151315E+09,-7.45802059213E+01
4.21523152315E+09,-7.45189032882E+01
4.21533153315E+09,-7.44185084312E+01
4.21543154315E+09,-7.43473430931E+01
4.21553155316E+09,-7.43388045568E+01
4.21563156316E+09,-7.42897282457E+01
4.21573157316E+09,-7.42168547627E+01
4.21583158316E+09,-7.42224794968E+01
4.21593159316E+09,-7.42347502690E+01
4.21603160316E+09,-7.41975968364E+01
4.21613161316E+09,-7.42132742554E+01
4.21623162316E+09,-7.43379910027E+01
4.21633163316E+09,-7.43806365187E+01
4.21643164316E+09,-7.43881589796E+01
4.21653165317E+09,-7.44573545930E+01
4.21663166317E+09,-7.46099527462E+01
4.21673167317E+09,-7.46046263984E+01
4.21683168317E+09,-7.47085960025E+01
4.21693169317E+09,-7.47902121359E+01
4.21703170317E+09,-7.48606355301E+01
4.21713171317E+09,-7.49192199337E+01
4.21723172317E+09,-7.49326445461E+01
4.21733173317E+09,-7.50333426487E+01
4.21743174317E+09,-7.49896034378E+01
4.21753175318E+09,-7.50244613866E+01
4.21763176318E+09,-7.50448067190E+01
4.21773177318E+09,-7.50509356076E+01
4.21783178318E+09,-7.48997065505E+01
4.21793179318E+09,-7.49039280972E+01
4.21803180318E+09,-7.48590496352E+01
4.21813181318E+09,-7.48406483744E+01
4.21823182318E+09,-7.47706800604E+01
4.21833183318E+09,-7.47357394175E+01
4.21843184318E+09,-7.46649067845E+01
4.21853185319E+09,-7.45900295802E+01
4.21863186319E+09,-7.45532350334E+01
4.21873187319E+09,-7.45556130167E+01
4.21883188319E+09,-7.44704379451E+01
4.21893189319E+09,-7.44344829569E+01
4.21903190319E+09,-7.44954477191E+01
4.21913191319E+09,-7.44650479829E+01
4.21923192319E+09,-7.44316960135E+01
4.21933193319E+09,-7.45021636775E+01
4.21943194319E+09,-7.45710246625E+01
4.21953195320E+09,-7.45395779229E+01
4.21963196320E+09,-7.45762343313E+01
4.21973197320E+09,-7.46175502930E+01
4.21983198320E+09,-7.46443490700E+01
4.21993199320E+09,-7.46634744629E+01
4.22003200320E+09,-7.47221751284E+01
4.22013201320E+09,-7.47654564022E+01
4.22023202320E+09,-7.47575281561E+01
4.22033203320E+09,-7.47888934462E+01
4.22043204320E+09,-7.48571140940E+01
4.22053205321E+09,-7.48654018669E+01
4.22063206321E+09,-7.48058856859E+01
4.22073207321E+09,-7.48590920617E+01
4.22083208321E+09,-7.48522677582E+01
4.22093209321E+09,-7.47952029136E+01
4.22103210321E+09,-7.47958336049E+01
4.22113211321E+09,-7.48200873112E+01
4.22123212321E+09,-7.47727722299E+01
4.22133213321E+09,-7.47292713203E+01
4.22143214321E+09,-7.47628603642E+01
4.22153215322E+09,-7.47737051831E+01
4.22163216322E+09,-7.46769354245E+01
4.22173217322E+09,-7.46808713541E+01
4.22183218322E+09,-7.46712800331E+01
4.22193219322E+09,-7.46442756608E+01
4.22203220322E+09,-7.45892164076E+01
4.22213221322E+09,-7.46391531903E+01
4.22223222322E+09,-7.46918312393E+01
4.22233223322E+09,-7.46502049584E+01
4.22243224322E+09,-7.46695703845E+01
4.22253225323E+09,-7.46813348648E+01
4.22263226323E+09,-7.47118756140E+01
4.22273227323E+09,-7.46727758797E+01
4.22283228323E+09,-7.47254237188E+01
4.22293229323E+09,-7.47286451080E+01
4.22303230323E+09,-7.46998036170E+01
4.22313231323E+09,-7.47097159032E+01
4.22323232323E+09,-7.47744156463E+01
4.22333233323E+09,-7.47385746829E+01
4.22343234323E+09,-7.47526486426E+01
4.22353235324E+09,-7.47798690849E+01
4.22363236324E+09,-7.47813509486E+01
4.22373237324E+09,-7.47205007287E+01
4.22383238324E+09,-7.47135852660E+01
4.22393239324E+09,-7.47788000056E+01
4.22403240324E+09,-7.47296581653E+01
4.22413241324E+09,-7.47154353249E+01
4.22423242324E+09,-7.47274697442E+01
4.22433243324E+09,-7.47273890725E+01
4.22443244324E+09,-7.46930584069E+01
4.22453245325E+09,-7.46963296431E+01
4.22463246325E+09,-7.47220945920E+01
4.22473247325E+09,-7.46750083923E+01
4.22483248325E+09,-7.46628984557E+01
4.22493249325E+09,-7.46926216257E+01
4.22503250325E+09,-7.47322312594E+01
4.22513251325E+09,-7.47332105223E+01
4.22523252325E+09,-7.46798233977E+01
4.22533253325E+09,-7.47685994222E+01
4.22543254325E+09,-7.46989472022E+01
4.22553255326E+09,-7.46868438037E+01
4.22563256326E+09,-7.47484592193E+01
4.22573257326E+09,-7.47841802044E+01
4.22583258326E+09,-7.47212737033E+01
4.22593259326E+09,-7.47150819861E+01
4.22603260326E+09,-7.47517685788E+01
4.22613261326E+09,-7.46852513357E+01
4.22623262326E+09,-7.46770833194E+01
4.22633263326E+09,-7.47070035191E+01
4.22643264326E+09,-7.46907165942E+01
4.22653265327E+09,-7.47064587644E+01
4.22663266327E+09,-7.46817006440E+01
4.22673267327E+09,-7.46919880272E+01
4.22683268327E+09,-7.46555123204E+01
4.22693269327E+09,-7.46539408341E+01
4.22703270327E+09,-7.46994199476E+01
4.22713271327E+09,-7.46891724900E+01
4.22723272327E+09,-7.46618994256E+01
4.22733273327E+09,-7.46986476816E+01
4.22743274327E+09,-7.47350808156E+01
4.22753275328E+09,-7.47082023156E+01
4.22763276328E+09,-7.46868347231E+01
4.22773277328E+09,-7.47815816171E+01
4.22783278328E+09,-7.47821053310E+01
4.22793279328E+09,-7.47541622019E+01
4.22803280328E+09,-7.48053786256E+01
4.22813281328E+09,-7.48285688818E+01
4.22823282328E+09,-7.47789117454E+01
4.22833283328E+09,-7.48138200680E+01
4.22843284328E+09,-7.48546015854E+01
4.22853285329E+09,-7.48496102547E+01
4.22863286329E+09,-7.47623779047E+01
4.22873287329E+09,-7.47724381635E+01
4.22883288329E+09,-7.48109684690E+01
4.22893289329E+09,-7.47402434418E+01
4.22903290329E+09,-7.46970173772E+01
4.22913291329E+09,-7.47164605395E+01
4.22923292329E+09,-7.46661244303E+01
4.22933293329E+09,-7.46025072429E+01
4.22943294329E+09,-7.46197974124E+01
4.22953295330E+09,-7.45921540417E+01
4.22963296330E+09,-7.45508329518E+01
4.22973297330E+09,-7.45038953572E+01
4.22983298330E+09,-7.45537916908E+01
4.22993299330E+09,-7.45280195261E+01
4.23003300330E+09,-7.45168416454E+01
4.23013301330E+09,-7.45645185267E+01
4.23023302330E+09,-7.46064686227E+01
4.23033303330E+09,-7.46119133889E+01
4.23043304330E+09,-7.46478124183E+01
4.23053305331E+09,-7.46990777093E+01
4.23063306331E+09,-7.47689677138E+01
4.23073307331E+09,-7.47511701166E+01
4.23083308331E+09,-7.48879502731E+01
4.23093309331E+09,-7.49237899355E+01
4.23103310331E+09,-7.49164914983E+01
4.23113311331E+09,-7.49875878587E+01
4.23123312331E+09,-7.50004384349E+01
4.23133313331E+09,-7.49979427823E+01
4.23143314331E+09,-7.50215076604E+01
4.23153315332E+09,-7.50172408815E+01
4.23163316332E+09,-7.50060362994E+01
4.23173317332E+09,-7.49615415142E+01
4.23183318332E+09,-7.49186840931E+01
4.23193319332E+09,-7.48929732810E+01
4.23203320332E+09,-7.48480392023E+01
4.23213321332E+09,-7.47377131488E+01
4.23223322332E+09,-7.46597569474E+01
4.23233323332E+09,-7.46021480014E+01
4.23243324332E+09,-7.44685346006E+01
4.23253325333E+09,-7.44393870367E+01
4.23263326333E+09,-7.44163278551E+01
4.23273327333E+09,-7.43103473936E+01
4.23283328333E+09,-7.42830017687E+01
4.23293329333E+09,-7.42648380644E+01
4.23303330333E+09,-7.42651939170E+01
4.23313331333E+09,-7.42308801287E+01
4.23323332333E+09,-7.42696632882E+01
4.23333333333E+09,-7.43697503055E+01
4.23343334333E+09,-7.43961765588E+01
4.23353335334E+09,-7.44433789353E+01
4.23363336334E+09,-7.45668468878E+01
4.23373337334E+09,-7.46353231620E+01
4.23383338334E+09,-7.47122893341E+01
4.23393339334E+09,-7.48531560226E+01
4.23403340334E+09,-7.49866856846E+01
4.23413341334E+09,-7.50791940583E+01
4.23423342334E+09,-7.51312604512E+01
4.23433343334E+09,-7.52808450483E+01
4.23443344334E+09,-7.53535839673E+01
4.23453345335E+09,-7.53828906176E+01
4.23463346335E+09,-7.53787893071E+01
4.23473347335E+09,-7.54254846565E+01
4.23483348335E+09,-7.53788924105E+01
4.23493349335E+09,-7.52731998881E+01
4.23503350335E+09,-7.52479800997E+01
4.23513351335E+09,-7.51433076542E+01
4.23523352335E+09,-7.50052095085E+01
4.23533353335E+09,-7.48203062952E+01
