Stimulus(s),S21(Real),S21(Imag)
2.36623662366E-07,-1.08313836299E-09,-9.77159754999E-09
2.36723672367E-07,+3.46870245969E-09,+8.64841545100E-09
2.36823682368E-07,-5.57775841672E-09,-6.71109496512E-09
2.36923692369E-07,+7.02549915714E-09,+3.90052564174E-09
2.37023702370E-07,-7.29061754652E-09,-4.09002717033E-10
2.37123712371E-07,+5.91319279505E-09,-3.20164498886E-09
2.37223722372E-07,-2.76664256161E-09,+6.04447667307E-09
2.37323732373E-07,-1.72573467203E-09,-7.14647833568E-09
2.37423742374E-07,+6.56059773075E-09,+5.81724181272E-09
2.37523752375E-07,-1.03758634231E-08,-2.00172264235E-09
2.37623762376E-07,+1.18793353846E-08,-3.54998570391E-09
2.37723772377E-07,-1.03358194878E-08,+9.40730894320E-09
2.37823782378E-07,+5.91413544044E-09,-1.38743009797E-08
2.37923792379E-07,+2.70114206873E-10,+1.55632025785E-08
2.38023802380E-07,-6.46881145218E-09,-1.39110647139E-08
2.38123812381E-07,+1.08802628198E-08,+9.42676256960E-09
2.38223822382E-07,-1.22829864189E-08,-3.55018941677E-09
2.38323832383E-07,+1.04779734271E-08,-1.84323038809E-09
2.38423842384E-07,-6.35805014931E-09,+5.11331896767E-09
2.38523852385E-07,+1.56680366629E-09,-5.44356975096E-09
2.38623862386E-07,+2.12568583714E-09,+3.11544924646E-09
2.38723872387E-07,-3.48637026097E-09,+6.40651179926E-10
2.38823882388E-07,+2.25992357821E-09,-4.15698548544E-09
2.38923892389E-07,+7.85609997109E-10,+5.99477751447E-09
2.39023902390E-07,-4.21888170624E-09,-5.49573071233E-09
2.39123912391E-07,+6.55585188533E-09,+2.99904097396E-09
2.39223922392E-07,-6.86532858680E-09,+3.54940244199E-10
2.39323932393E-07,+5.12084083723E-09,-3.14095163662E-09
2.39423942394E-07,-2.16114530152E-09,+4.26059036410E-09
2.39523952395E-07,-7.11399248636E-10,-3.39052926800E-09
2.39623962396E-07,+2.31370034234E-09,+1.08319084755E-09
2.39723972397E-07,-2.09287060667E-09,+1.51268312842E-09
2.39823982398E-07,+3.48566979145E-10,-3.18192465530E-09
2.39923992399E-07,+1.92213660075E-09,+3.18988066991E-09
2.40024002400E-07,-3.48331409843E-09,-1.61069564579E-09
2.40124012401E-07,+3.42030802562E-09,-7.00747901496E-10
2.40224022402E-07,-1.56036716454E-09,+2.47661651301E-09
2.40324032403E-07,-1.42324216030E-09,-2.58351639836E-09
2.40424042404E-07,+4.26356779911E-09,+5.17336134170E-10
2.40524052405E-07,-5.59880275309E-09,+3.35876994915E-09
2.40624062406E-07,+4.50896841971E-09,-7.92504964398E-09
2.40724072407E-07,-8.74012921015E-10,+1.17098712856E-08
2.40824082408E-07,-4.58064385208E-09,-1.34168804766E-08
2.40924092409E-07,+1.05515641572E-08,+1.23632633206E-08
2.41024102410E-07,-1.56127724595E-08,-8.66784867791E-09
2.41124112411E-07,+1.86694993432E-08,+3.14091053758E-09
2.41224122412E-07,-1.92396038878E-08,+3.04863100135E-09
2.41324132413E-07,+1.74806976949E-08,-8.77208432673E-09
2.41424142414E-07,-1.39951301469E-08,+1.32429277585E-08
2.41524152415E-07,+9.53257671348E-09,-1.61229958309E-08
2.41624162416E-07,-4.73456446933E-09,+1.74339796228E-08
2.41724172417E-07,+2.16467624209E-11,-1.73623519592E-08
2.41824182418E-07,+4.36136083123E-09,+1.60809206605E-08
2.41924192419E-07,-8.20946659418E-09,-1.36813053370E-08
2.42024202420E-07,+1.12384546682E-08,+1.02379397372E-08
2.42124212421E-07,-1.30705896328E-08,-5.94555135152E-09
2.42224222422E-07,+1.33465679836E-08,+1.22886967562E-09
2.42324232423E-07,-1.19080408413E-08,+3.26313737269E-09
2.42424242424E-07,+8.94768556601E-09,-6.80369393803E-09
2.42524252425E-07,-5.03137820524E-09,+8.82161317125E-09
2.42624262426E-07,+9.56750418518E-10,-9.11368134201E-09
2.42724272427E-07,+2.50499946598E-09,+7.92745070616E-09
2.42824282428E-07,-4.87325869782E-09,-5.86149427888E-09
2.42924292429E-07,+6.10543815366E-09,+3.61637778948E-09
2.43024302430E-07,-6.55363860066E-09,-1.70457733806E-09
2.43124312431E-07,+6.74443915868E-09,+2.53527943451E-10
2.43224322432E-07,-7.08161992108E-09,+1.00222569549E-09
2.43324332433E-07,+7.61346995397E-09,-2.53060620428E-09
2.43424342434E-07,-7.98171115907E-09,+4.69971911903E-09
2.43524352435E-07,+7.58674157674E-09,-7.50877836426E-09
2.43624362436E-07,-5.90067766360E-09,+1.04891541767E-08
2.43724372437E-07,+2.78388666448E-09,-1.28382134104E-08
2.43824382438E-07,+1.35030637310E-09,+1.37404425424E-08
2.43924392439E-07,-5.61595650993E-09,-1.27377659421E-08
2.44024402440E-07,+8.96358721212E-09,+9.97829200382E-09
2.44124412441E-07,-1.05937278035E-08,-6.21808867223E-09
2.44224422442E-07,+1.02943463155E-08,+2.55662450968E-09
2.44324432443E-07,-8.54548244630E-09,-7.07927472647E-12
2.44424442444E-07,+6.33100529535E-09,-9.16802409199E-10
2.44524452445E-07,-4.72591777637E-09,+4.13653583106E-10
2.44624462446E-07,+4.43114337540E-09,+6.95823259831E-10
2.44724472447E-07,-5.45872075280E-09,-1.33531027862E-09
2.44824482448E-07,+7.11229421102E-09,+6.65078093009E-10
2.44924492449E-07,-8.28349663053E-09,+1.51184279685E-09
2.45024502450E-07,+7.94712269213E-09,-4.61170846336E-09
2.45124512451E-07,-5.64699129222E-09,+7.47231775417E-09
2.45224522452E-07,+1.76103650212E-09,-8.82270711296E-09
2.45324532453E-07,+2.57810642015E-09,+7.83019886147E-09
2.45424542454E-07,-5.88799752672E-09,-4.49593722577E-09
2.45524552455E-07,+6.91022160834E-09,-2.72403837736E-10
2.45624562456E-07,-5.12280070992E-09,+4.95158754097E-09
2.45724572457E-07,+9.82273384722E-10,-7.94952544628E-09
2.45824582458E-07,+4.20575808639E-09,+8.19501699866E-09
2.45924592459E-07,-8.74010674065E-09,-5.54030970688E-09
2.46024602460E-07,+1.11262260744E-08,+8.22173530312E-10
2.46124612461E-07,-1.05970298073E-08,+4.43655818579E-09
2.46224622462E-07,+7.36046043379E-09,-8.56368735704E-09
2.46324632463E-07,-2.49439965340E-09,+1.03054863657E-08
2.46424642464E-07,-2.45282320605E-09,-9.21839758336E-09
2.46524652465E-07,+5.99205373433E-09,+5.75791182845E-09
2.46624662466E-07,-7.15486021079E-09,-1.06131692640E-09
2.46724672467E-07,+5.73476338548E-09,-3.46591762036E-09
2.46824682468E-07,-2.25573735591E-09,+6.59225056817E-09
2.46924692469E-07,-2.27704589693E-09,-7.57739704498E-09
2.47024702470E-07,+6.71933549000E-09,+6.28410611998E-09
2.47124712471E-07,-1.00895634646E-08,-3.09594607562E-09
2.47224722472E-07,+1.17446717525E-08,-1.27761579539E-09
2.47324732473E-07,-1.14179492041E-08,+6.00756035444E-09
2.47424742474E-07,+9.16787005029E-09,-1.02922687135E-08
2.47524752475E-07,-5.30784834224E-09,+1.34314981026E-08
2.47624762476E-07,+3.63302577956E-10,-1.48634012033E-08
2.47724772477E-07,+4.94604596439E-09,+1.42154999953E-08
2.47824782478E-07,-9.74225837484E-09,-1.13946124525E-08
2.47924792479E-07,+1.30949675236E-08,+6.69142209367E-09
2.48024802480E-07,-1.42146486988E-08,-8.33957824315E-10
2.48124812481E-07,+1.26928361754E-08,-5.08099803661E-09
2.48224822482E-07,-8.69801619722E-09,+9.80894989426E-09
2.48324832483E-07,+3.02439922220E-09,-1.22904328943E-08
2.48424842484E-07,+3.06762748470E-09,+1.19871631746E-08
2.48524852485E-07,-8.19848117487E-09,-9.08585361828E-09
2.48624862486E-07,+1.12954632147E-08,+4.46705394086E-09
2.48724872487E-07,-1.19387770528E-08,+5.77425018234E-10
2.48824882488E-07,+1.04829051936E-08,-4.78978149154E-09
2.48924892489E-07,-7.88928208078E-09,+7.38795410228E-09
2.49024902490E-07,+5.32243519389E-09,-8.32564764070E-09
2.49124912491E-07,-3.66463774935E-09,+8.25700336943E-09
2.49224922492E-07,+3.14706584413E-09,-8.21022169598E-09
2.49324932493E-07,-3.25583833453E-09,+9.09741379191E-09
2.49424942494E-07,+2.96191866593E-09,-1.12625957073E-08
2.49524952495E-07,-1.18882854242E-09,+1.42614385865E-08
2.49624962496E-07,-2.67133801012E-09,-1.69754348738E-08
2.49724972497E-07,+8.40956072427E-09,+1.80258110708E-08
2.49824982498E-07,-1.49712134378E-08,-1.63262198387E-08
2.49924992499E-07,+2.07700335249E-08,+1.15519291709E-08
2.50025002500E-07,-2.42272817987E-08,-4.33383206223E-09
2.50125012501E-07,+2.43259812665E-08,-3.90400770957E-09
2.50225022502E-07,-2.09643292524E-08,+1.14006653742E-08
2.50325032503E-07,+1.49754668352E-08,-1.66290753625E-08
2.50425042504E-07,-7.81690608883E-09,+1.87606028397E-08
2.50525052505E-07,+1.06402254881E-09,-1.78533617013E-08
2.50625062506E-07,+4.08680764983E-09,+1.47127177750E-08
2.50725072507E-07,-7.11671560438E-09,-1.05069701909E-08
2.50825082508E-07,+8.19028532381E-09,+6.31418661393E-09
2.50925092509E-07,-7.90330263705E-09,-2.78965321966E-09
2.51025102510E-07,+6.91241833489E-09,+7.52001715502E-11
2.51125112511E-07,-5.62483993607E-09,+2.04465568963E-09
2.51225122512E-07,+4.08296776757E-09,-3.84572615451E-09
2.51325132513E-07,-2.07755549628E-09,+5.38864763395E-09
2.51425142514E-07,-5.88243059721E-10,-6.40595306959E-09
2.51525152515E-07,+3.83159272781E-09,+6.40675521462E-09
2.51625162516E-07,-7.16512002229E-09,-4.94496439552E-09
2.51725172517E-07,+9.78906502767E-09,+1.91594365145E-09
2.51825182518E-07,-1.08693972841E-08,+2.26940820683E-09
2.51925192519E-07,+9.88033941897E-09,-6.72866254501E-09
2.52025202520E-07,-6.85613295935E-09,+1.03652602875E-08
2.52125212521E-07,+2.43506049640E-09,-1.22364933727E-08
2.52225222522E-07,+2.32966166284E-09,+1.18783426800E-08
2.52325232523E-07,-6.31510728928E-09,-9.45243462624E-09
2.52425242524E-07,+8.68664072723E-09,+5.65950048972E-09
2.52525252525E-07,-9.12457430082E-09,-1.46578061819E-09
2.52625262526E-07,+7.83891112440E-09,-2.23320527454E-09
2.52725272527E-07,-5.38865199178E-09,+4.86814128972E-09
2.52825282528E-07,+2.40705053886E-09,-6.27420809826E-09
2.52925292529E-07,+6.32024854452E-10,+6.58464551762E-09
2.53025302530E-07,-3.50302860155E-09,-6.01983775016E-09
2.53125312531E-07,+6.14937152977E-09,+4.69711529147E-09
2.53225322532E-07,-8.50084698036E-09,-2.56784988267E-09
2.53325332533E-07,+1.03068440427E-08,-4.83756230268E-10
2.53425342534E-07,-1.10968841180E-08,+4.43566330364E-09
2.53525352535E-07,+1.03143354334E-08,-8.93521815461E-09
2.53625362536E-07,-7.57678150675E-09,+1.32410834055E-08
2.53725372537E-07,+2.94257961134E-09,-1.63634669038E-08
2.53825382538E-07,+2.95501266218E-09,+1.73709463811E-08
2.53925392539E-07,-8.99559470063E-09,-1.57453504059E-08
2.54025402540E-07,+1.38745679183E-08,+1.16301382355E-08
2.54125412541E-07,-1.65148587049E-08,-5.85220321536E-09
2.54225422542E-07,+1.64243582977E-08,-3.10844334785E-10
2.54325432543E-07,-1.38505163361E-08,+5.53630437167E-09
2.54425442544E-07,+9.66515677918E-09,-8.87590311302E-09
2.54525452545E-07,-5.02631410016E-09,+1.00210757663E-08
2.54625462546E-07,+9.59113589335E-10,-9.31088733379E-09
2.54725472547E-07,+1.96879532147E-09,+7.49066461893E-09
2.54825482548E-07,-3.74593043691E-09,-5.33741159759E-09
2.54925492549E-07,+4.76120996126E-09,+3.32415901139E-09
2.55025502550E-07,-5.48045343817E-09,-1.47377730380E-09
2.55125512551E-07,+6.11749112620E-09,-5.37302286368E-10
2.55225522552E-07,-6.46332908507E-09,+3.08304350392E-09
2.55325532553E-07,+5.96213612608E-09,-6.24924818750E-09
2.55425542554E-07,-4.00562108177E-09,+9.62603221032E-09
2.55525552555E-07,+3.10794972305E-10,-1.23480624689E-08
2.55625562556E-07,+4.80070339909E-09,+1.33863613855E-08
2.55725572557E-07,-1.03678021767E-08,-1.19768217688E-08
2.55825582558E-07,+1.50417080644E-08,+8.00001446292E-09
2.55925592559E-07,-1.75389739256E-08,-2.13750796269E-09
2.56025602560E-07,+1.71169217021E-08,-4.28102412801E-09
2.56125612561E-07,-1.38742806505E-08,+9.69594793611E-09
2.56225622562E-07,+8.74682763142E-09,-1.28430740499E-08
2.56325632563E-07,-3.19178583040E-09,+1.31798595356E-08
2.56425642564E-07,-1.31741155630E-09,-1.10444967905E-08
2.56525652565E-07,+3.78755446748E-09,+7.48910214472E-09
2.56625662566E-07,-4.00156339407E-09,-3.86089607724E-09
2.56725672567E-07,+2.50848402010E-09,+1.30473050780E-09
2.56825682568E-07,-3.29877373981E-10,-3.84972416329E-10
2.56925692569E-07,-1.48138565445E-09,+9.66123803494E-10
2.57025702570E-07,+2.24213983146E-09,-2.37736514785E-09
2.57125712571E-07,-1.84181030199E-09,+3.76740903645E-09
2.57225722572E-07,+6.84258795479E-10,-4.48387506850E-09
2.57325732573E-07,+5.78370517315E-10,+4.31480249986E-09
2.57425742574E-07,-1.38157643935E-09,-3.50349640670E-09
2.57525752575E-07,+1.49739763558E-09,+2.55544901130E-09
2.57625762576E-07,-1.09213109332E-09,-1.94783695076E-09
2.57725772577E-07,+5.84983209311E-10,+1.88761510168E-09
2.57825782578E-07,-3.93465686574E-10,-2.23032443265E-09
2.57925792579E-07,+6.99446873175E-10,+2.58753543167E-09
2.58025802580E-07,-1.35199200163E-09,-2.55793113783E-09
2.58125812581E-07,+1.95060836123E-09,+1.95948480424E-09
2.58225822582E-07,-2.06169538531E-09,-9.44036476994E-10
2.58325832583E-07,+1.45591093323E-09,-6.29164909521E-11
2.58425842584E-07,-2.45516383226E-10,+5.66290039628E-10
2.58525852585E-07,-1.14832331688E-09,-2.46877726769E-10
2.58625862586E-07,+2.18336658936E-09,-8.74664546777E-10
2.58725872587E-07,-2.44704969031E-09,+2.43788588621E-09
2.58825882588E-07,+1.84612356106E-09,-3.90806389689E-09
2.58925892589E-07,-6.40458268237E-10,+4.82620225522E-09
2.59025902590E-07,-6.97094169087E-10,-5.01934043185E-09
2.59125912591E-07,+1.72602704087E-09,+4.66477584800E-09
2.59225922592E-07,-2.26535829748E-09,-4.17289016159E-09
2.59325932593E-07,+2.48463151919E-09,+3.94398961508E-09
2.59425942594E-07,-2.80505207175E-09,-4.12088865739E-09
2.59525952595E-07,+3.65091826086E-09,+4.46748933881E-09
2.59625962596E-07,-5.17010532150E-09,-4.44786062235E-09
2.59725972597E-07,+7.06673363927E-09,+3.48459835645E-09
2.59825982598E-07,-8.64486057804E-09,-1.28397230324E-09
2.59925992599E-07,+9.06682965251E-09,-1.92733973729E-09
2.60026002600E-07,-7.72645376075E-09,+5.38030744493E-09
2.60126012601E-07,+4.57390861725E-09,-7.99214621583E-09
2.60226022602E-07,-2.37818835284E-10,+8.76782830899E-09
2.60326032603E-07,-4.12970138887E-09,-7.21200592531E-09
2.60426042604E-07,+7.24055630278E-09,+3.57276365767E-09
2.60526052605E-07,-8.14111706988E-09,+1.19821538366E-09
2.60626062606E-07,+6.57232865232E-09,-5.76713612410E-09
2.60726072607E-07,-3.06573371210E-09,+8.89805439919E-09
2.60826082608E-07,-1.27034335745E-09,-9.89655766587E-09
2.60926092609E-07,+5.18937674923E-09,+8.83339763380E-09
2.61026102610E-07,-7.78799628451E-09,-6.45503394502E-09
2.61126112611E-07,+8.82810512469E-09,+3.82049526811E-09
2.61226122612E-07,-8.76455247981E-09,-1.82119068904E-09
2.61326132613E-07,+8.46894079417E-09,+7.91252938812E-10
2.61426142614E-07,-8.77106403181E-09,-3.77946635674E-10
2.61526152615E-07,+1.00190503921E-08,-2.69620849490E-10
2.61626162616E-07,-1.18530064396E-08,+2.07227682028E-09
2.61726172617E-07,+1.32972815264E-08,-5.53592230547E-09
2.61826182618E-07,-1.31416574748E-08,+1.04196164435E-08
2.61926192619E-07,+1.04591834882E-08,-1.57044296997E-08
2.62026202620E-07,-5.04963989012E-09,+1.98873305862E-08
2.62126212621E-07,-2.37343249389E-09,-2.14914986157E-08
2.62226222622E-07,+1.03311586761E-08,+1.95976718812E-08
2.62326232623E-07,-1.70094625775E-08,-1.41950915579E-08
2.62426242624E-07,+2.08100249484E-08,+6.22508121241E-09
2.62526252625E-07,-2.08221785622E-08,+2.68846538336E-09
2.62626262626E-07,+1.70571025853E-08,-1.07110074153E-08
2.62726272627E-07,-1.03852686267E-08,+1.62960880909E-08
2.62826282628E-07,+2.23127233890E-09,-1.85439718034E-08
2.62926292629E-07,+5.84008229022E-09,+1.73252948900E-08
2.63026302630E-07,-1.24952205955E-08,-1.31740587407E-08
2.63126312631E-07,+1.68541582706E-08,+7.03646888178E-09
2.63226322632E-07,-1.85366251998E-08,+5.04541138916E-12
2.63326332633E-07,+1.75794888677E-08,-6.93673081550E-09
2.63426342634E-07,-1.43101186942E-08,+1.29117260452E-08
2.63526352635E-07,+9.24839706427E-09,-1.72687257046E-08
2.63626362636E-07,-3.06275138870E-09,+1.95315979425E-08
2.63726372637E-07,-3.44696673883E-09,-1.94406637126E-08
2.63826382638E-07,+9.39416879162E-09,+1.70233396682E-08
2.63926392639E-07,-1.39189529148E-08,-1.26631355305E-08
2.64026402640E-07,+1.63654012286E-08,+7.10172534113E-09
2.64126412641E-07,-1.64653848149E-08,-1.32575199378E-09
2.64226422642E-07,+1.44436786381E-08,-3.65756585214E-09
2.64326432643E-07,-1.09755312281E-08,+7.08999468044E-09
2.64426442644E-07,+6.98532182795E-09,-8.67278951931E-09
2.64526452645E-07,-3.34827278275E-09,+8.62316812149E-09
2.64626462646E-07,+6.10405001184E-10,-7.53965755798E-09
2.64726472647E-07,+1.15403245368E-09,+6.12218936317E-09
2.64826482648E-07,-2.28065212407E-09,-4.86271690759E-09
2.64926492649E-07,+3.27007524132E-09,+3.84394476045E-09
2.65026502650E-07,-4.46740750175E-09,-2.74296242836E-09
2.65126512651E-07,+5.81550184587E-09,+1.04748181589E-09
2.65226522652E-07,-6.80709170611E-09,+1.60681939279E-09
2.65326532653E-07,+6.67660141115E-09,-5.13315856990E-09
2.65426542654E-07,-4.76320518034E-09,+8.87653533177E-09
2.65526552655E-07,+8.91072034885E-10,-1.17609028602E-08
2.65626562656E-07,+4.40879007649E-09,+1.26643948776E-08
2.65726572657E-07,-9.95455153316E-09,-1.08802737854E-08
2.65826582658E-07,+1.42539180876E-08,+6.47150890329E-09
2.65926592659E-07,-1.60126381173E-08,-3.58431319204E-10
2.66026602660E-07,+1.46160116413E-08,-5.91837600373E-09
2.66126612661E-07,-1.03890465441E-08,+1.06857465957E-08
2.66226622662E-07,+4.52368480635E-09,-1.26965029346E-08
2.66326632663E-07,+1.30709022898E-09,+1.15461442163E-08
2.66426642664E-07,-5.50345850915E-09,-7.78927472348E-09
2.66526652665E-07,+7.05074027996E-09,+2.71702458538E-09
2.66626662666E-07,-5.79977558367E-09,+2.10894014257E-09
2.66726672667E-07,+2.42465514541E-09,-5.37790587918E-09
2.66826682668E-07,+1.90065874621E-09,+6.40714751992E-09
2.66926692669E-07,-5.95554693889E-09,-5.24591756680E-09
2.67026702670E-07,+8.86386230114E-09,+2.49944792492E-09
2.67126712671E-07,-1.02746220809E-08,+1.01639591692E-09
2.67226722672E-07,+1.02894283930E-08,-4.61701184252E-09
2.67326732673E-07,-9.21196853066E-09,+7.93352398016E-09
2.67426742674E-07,+7.27192622330E-09,-1.08742618308E-08
2.67526752675E-07,-4.47722497690E-09,+1.34130792618E-08
2.67626762676E-07,+6.75526734937E-10,-1.53422461833E-08
2.67726772677E-07,+4.20648304739E-09,+1.61468057547E-08
2.67826782678E-07,-9.87586365339E-09,-1.50983567632E-08
2.67926792679E-07,+1.55052241250E-08,+1.15561118692E-08
2.68026802680E-07,-1.98071224947E-08,-5.35283942051E-09
2.68126812681E-07,+2.13682301764E-08,-2.91504446153E-09
2.68226822682E-07,-1.91380428089E-08,+1.18510774448E-08
2.68326832683E-07,+1.28839224882E-08,-1.95367414094E-08
2.68426842684E-07,-3.41964512164E-09,+2.40537429838E-08
2.68526852685E-07,-7.50665431551E-09,-2.40725556566E-08
2.68626862686E-07,+1.76488401917E-08,+1.92916149722E-08
2.68726872687E-07,-2.48795916916E-08,-1.05618111981E-08
2.68826882688E-07,+2.77727829654E-08,-3.51232359434E-10
2.68926892689E-07,-2.59514213404E-08,+1.12782418281E-08
2.69026902690E-07,+2.00946393716E-08,-2.02434285459E-08
2.69126912691E-07,-1.16289763980E-08,+2.59391952319E-08
2.69226922692E-07,+2.24376943569E-09,-2.79317460366E-08
2.69326932693E-07,+6.57827538638E-09,+2.65662361995E-08
2.69426942694E-07,-1.38536948929E-08,-2.26580123028E-08
2.69526952695E-07,+1.91446487271E-08,+1.71275904210E-08
2.69626962696E-07,-2.24007568813E-08,-1.07347508819E-08
2.69726972697E-07,+2.37185844259E-08,+3.99843561893E-09
2.69826982698E-07,-2.31579093568E-08,+2.71020590566E-09
2.69926992699E-07,+2.07047999712E-08,-8.99700421615E-09
2.70027002700E-07,-1.63839725313E-08,+1.43207970397E-08
2.70127012701E-07,+1.04406516673E-08,-1.80064154696E-08
2.70227022702E-07,-3.47428653195E-09,+1.94065538092E-08
2.70327032703E-07,-3.57056792966E-09,-1.81422650103E-08
2.70427042704E-07,+9.58016900565E-09,+1.43057981781E-08
2.70527052705E-07,-1.35552498767E-08,-8.52128087587E-09
2.70627062706E-07,+1.48885565967E-08,+1.82176094475E-09
2.70727072707E-07,-1.35218986985E-08,+4.61567987411E-09
2.70827082708E-07,+9.92177527303E-09,-9.77184730384E-09
2.70927092709E-07,-4.89362096215E-09,+1.30062942093E-08
2.71027102710E-07,-6.76014884895E-10,-1.41212449177E-08
2.71127112711E-07,+6.03561038275E-09,+1.32689020148E-08
2.71227122712E-07,-1.06607403447E-08,-1.07748114123E-08
2.71327132713E-07,+1.42102817320E-08,+6.98278876892E-09
2.71427142714E-07,-1.64088056993E-08,-2.20411803734E-09
2.71527152715E-07,+1.69563314393E-08,-3.21302851926E-09
2.71627162716E-07,-1.55498841808E-08,+8.75460883582E-09
2.71727172717E-07,+1.20353215831E-08,-1.36590436703E-08
2.71827182718E-07,-6.62472510042E-09,+1.69789838839E-08
2.71927192719E-07,+5.70040129830E-11,-1.78157799880E-08
2.72027202720E-07,+6.41995218864E-09,+1.56622793886E-08
2.72127212721E-07,-1.13019471269E-08,-1.07141748657E-08
2.72227222722E-07,+1.32674543807E-08,+3.99285100997E-09
2.72327232723E-07,-1.16561952843E-08,+2.82119807409E-09
2.72427242724E-07,+6.79629769384E-09,-7.83396210834E-09
2.72527252725E-07,-2.46001644538E-11,+9.53088290352E-09
2.72627262726E-07,-6.64819516485E-09,-7.30781317023E-09
2.72727272727E-07,+1.11380565688E-08,+1.73393343041E-09
2.72827282728E-07,-1.19529043620E-08,+5.57068326534E-09
2.72927292729E-07,+8.68498709680E-09,-1.24185738857E-08
2.73027302730E-07,-2.14928251059E-09,+1.67371831528E-08
2.73127312731E-07,-5.88362068481E-09,-1.72100675246E-08
2.73227322732E-07,+1.32606456971E-08,+1.36525425079E-08
2.73327332733E-07,-1.81142562334E-08,-7.00004058941E-09
2.73427342734E-07,+1.93869344271E-08,-1.06453649616E-09
2.73527352735E-07,-1.70400434244E-08,+8.68539687095E-09
2.73627362736E-07,+1.19056305807E-08,-1.43869972289E-08
2.73727372737E-07,-5.27901942862E-09,+1.74101085392E-08
2.73827382738E-07,-1.55951673849E-09,-1.77393216690E-08
2.73927392739E-07,+7.69902496684E-09,+1.58638360807E-08
2.74027402740E-07,-1.27081699501E-08,-1.24181795172E-08
2.74127412741E-07,+1.65014899905E-08,+7.88278496226E-09
2.74227422742E-07,-1.90714929968E-08,-2.47598649763E-09
2.74327432743E-07,+2.02486162875E-08,-3.73495090843E-09
2.74427442744E-07,-1.96251411265E-08,+1.05861743242E-08
2.74527452745E-07,+1.66905616336E-08,-1.75812719429E-08
2.74627462746E-07,-1.11176888150E-08,+2.38086538528E-08
2.74727472747E-07,+3.06136095307E-09,-2.80801379406E-08
2.74827482748E-07,+6.68011901226E-09,+2.92533774451E-08
2.74927492749E-07,-1.67328744926E-08,-2.66131789507E-08
2.75027502750E-07,+2.54372640188E-08,+2.01564269454E-08
2.75127512751E-07,-3.12572432252E-08,-1.06646380703E-08
2.75227522752E-07,+3.31592055175E-08,-4.62672765774E-10
2.75327532753E-07,-3.08295024654E-08,+1.15435943292E-08
2.75427542754E-07,+2.46743591336E-08,-2.09873816462E-08
2.75527552755E-07,-1.56387523105E-08,+2.75761034427E-08
2.75627562756E-07,+4.94796594661E-09,-3.05831799724E-08
2.75727572757E-07,+6.11311377489E-09,+2.97422399026E-08
2.75827582758E-07,-1.63142912732E-08,-2.51471892235E-08
2.75927592759E-07,+2.44966142842E-08,+1.71812653328E-08
2.76027602760E-07,-2.95660088878E-08,-6.53187443476E-09
2.76127612761E-07,+3.05572392281E-08,-5.72810775467E-09
2.76227622762E-07,-2.68197752679E-08,+1.80813121284E-08
2.76327632763E-07,+1.82943780422E-08,-2.86402148199E-08
2.76427642764E-07,-5.76749113771E-09,+3.54229010487E-08
2.76527652765E-07,-9.04471192357E-09,-3.68043551538E-08
2.76627662766E-07,+2.36934520209E-08,+3.20147318079E-08
2.76727672767E-07,-3.54843422573E-08,-2.14960149477E-08
2.76827682768E-07,+4.21366315850E-08,+6.94695518202E-09
2.76927692769E-07,-4.24031332539E-08,+9.01483140666E-09
2.77027702770E-07,+3.64247656497E-08,-2.35009070255E-08
2.77127712771E-07,-2.56732512628E-08,+3.41084225789E-08
2.77227722772E-07,+1.24825633146E-08,-3.95263814755E-08
2.77327732773E-07,+6.74380814793E-10,+3.97780539925E-08
2.77427742774E-07,-1.19081379954E-08,-3.60181527264E-08
2.77527752775E-07,+2.03796336091E-08,+2.99701752794E-08
2.77627762776E-07,-2.63586709055E-08,-2.32210195197E-08
2.77727772777E-07,+3.08799236087E-08,+1.66315344689E-08
2.77827782778E-07,-3.51486550084E-08,-1.00582751026E-08
2.77927792779E-07,+3.99194624349E-08,+2.44670126506E-09
2.78027802780E-07,-4.50408506747E-08,+7.78393522108E-09
2.78127812781E-07,+4.92511222005E-08,-2.22207006441E-08
2.78227822782E-07,-5.01924153938E-08,+4.19382677900E-08
2.78327832783E-07,+4.45539072992E-08,-6.70200694506E-08
2.78427842784E-07,-2.83046010572E-08,+9.60538786352E-08
2.78527852785E-07,-2.88858529039E-09,-1.25513805427E-07
2.78627862786E-07,+5.28241789198E-08,+1.49058103497E-07
2.78727872787E-07,-1.23255050066E-07,-1.57015976985E-07
2.78827882788E-07,+2.11633778528E-07,+1.36606111858E-07
2.78927892789E-07,-3.08454510589E-07,-7.35623900686E-08
2.79027902790E-07,+3.95057816490E-07,-4.43234681918E-08
2.79127912791E-07,-4.43196416978E-07,+2.21777137766E-07
2.79227922792E-07,+4.17737689810E-07,-4.49625681330E-07
2.79327932793E-07,-2.83399588350E-07,+6.99213282467E-07
2.79427942794E-07,+1.53351166600E-08,-9.20120946259E-07
2.79527952795E-07,+3.88120201539E-07,+1.04365391266E-06
2.79627962796E-07,-8.93735116162E-07,-9.93645378686E-07
2.79727972797E-07,+1.42687900635E-06,+7.04310500945E-07
2.79827982798E-07,-1.87432711350E-06,-1.42501630386E-07
2.79927992799E-07,+2.09903735352E-06,-6.70612666390E-07
2.80028002800E-07,-1.96682905868E-06,+1.64492134616E-06
2.80128012801E-07,+1.38136822796E-06,-2.62023872411E-06
